1569567600,idle,0
1569567601,idle,0
1569567602,idle,0
1569567603,idle,0
1569567604,idle,0
1569567605,idle,0
1569567606,idle,0
1569567607,idle,0
1569567608,idle,0
1569567609,idle,0
1569567610,idle,0
1569567611,idle,0
1569567612,idle,0
1569567613,idle,0
1569567614,idle,0
1569567615,idle,0
1569567616,idle,0
1569567617,idle,0
1569567618,idle,0
1569567619,idle,0
1569567620,idle,0
1569567621,idle,0
1569567622,idle,0
1569567623,idle,0
1569567624,idle,0
1569567625,idle,0
1569567626,idle,0
1569567627,idle,0
1569567628,idle,0
1569567629,idle,0
1569567630,idle,0
1569567631,idle,0
1569567632,idle,0
1569567633,idle,0
1569567634,idle,0
1569567635,idle,0
1569567636,idle,0
1569567637,idle,0
1569567638,idle,0
1569567639,idle,0
1569567640,idle,0
1569567641,idle,0
1569567642,idle,0
1569567643,idle,0
1569567644,idle,0
1569567645,idle,0
1569567646,idle,0
1569567647,idle,0
1569567648,idle,0
1569567649,idle,0
1569567650,idle,0
1569567651,idle,0
1569567652,idle,0
1569567653,idle,0
1569567654,idle,0
1569567655,idle,0
1569567656,idle,0
1569567657,idle,0
1569567658,idle,0
1569567659,idle,0
1569567660,idle,0
1569567661,idle,0
1569567662,idle,0
1569567663,idle,0
1569567664,idle,0
1569567665,idle,0
1569567666,idle,0
1569567667,idle,0
1569567668,idle,0
1569567669,idle,0
1569567670,idle,0
1569567671,idle,0
1569567672,idle,0
1569567673,idle,0
1569567674,idle,0
1569567675,idle,0
1569567676,idle,0
1569567677,idle,0
1569567678,idle,0
1569567679,idle,0
1569567680,idle,0
1569567681,idle,0
1569567682,idle,0
1569567683,idle,0
1569567684,idle,0
1569567685,idle,0
1569567686,idle,0
1569567687,idle,0
1569567688,idle,0
1569567689,idle,0
1569567690,idle,0
1569567691,idle,0
1569567692,idle,0
1569567693,idle,0
1569567694,idle,0
1569567695,idle,0
1569567696,idle,0
1569567697,idle,0
1569567698,idle,0
1569567699,idle,0
1569567700,idle,0
1569567701,idle,0
1569567702,idle,0
1569567703,idle,0
1569567704,idle,0
1569567705,idle,0
1569567706,idle,0
1569567707,idle,0
1569567708,idle,0
1569567709,idle,0
1569567710,idle,0
1569567711,idle,0
1569567712,idle,0
1569567713,idle,0
1569567714,idle,0
1569567715,idle,0
1569567716,idle,0
1569567717,idle,0
1569567718,idle,0
1569567719,idle,0
1569567720,idle,0
1569567721,idle,0
1569567722,idle,0
1569567723,idle,0
1569567724,idle,0
1569567725,idle,0
1569567726,idle,0
1569567727,idle,0
1569567728,idle,0
1569567729,idle,0
1569567730,idle,0
1569567731,idle,0
1569567732,idle,0
1569567733,idle,0
1569567734,idle,0
1569567735,idle,0
1569567736,idle,0
1569567737,idle,0
1569567738,idle,0
1569567739,idle,0
1569567740,idle,0
1569567741,idle,0
1569567742,idle,0
1569567743,idle,0
1569567744,idle,0
1569567745,idle,0
1569567746,idle,0
1569567747,idle,0
1569567748,idle,0
1569567749,idle,0
1569567750,idle,0
1569567751,idle,0
1569567752,idle,0
1569567753,idle,0
1569567754,idle,0
1569567755,idle,0
1569567756,idle,0
1569567757,idle,0
1569567758,idle,0
1569567759,idle,0
1569567760,idle,0
1569567761,idle,0
1569567762,idle,0
1569567763,idle,0
1569567764,idle,0
1569567765,idle,0
1569567766,idle,0
1569567767,idle,0
1569567768,idle,0
1569567769,idle,0
1569567770,idle,0
1569567771,idle,0
1569567772,idle,0
1569567773,idle,0
1569567774,idle,0
1569567775,idle,0
1569567776,idle,0
1569567777,idle,0
1569567778,idle,0
1569567779,idle,0
1569567780,idle,0
1569567781,idle,0
1569567782,idle,0
1569567783,idle,0
1569567784,idle,0
1569567785,idle,0
1569567786,idle,0
1569567787,idle,0
1569567788,idle,0
1569567789,idle,0
1569567790,idle,0
1569567791,idle,0
1569567792,idle,0
1569567793,idle,0
1569567794,idle,0
1569567795,idle,0
1569567796,idle,0
1569567797,idle,0
1569567798,idle,0
1569567799,idle,0
1569567800,idle,0
1569567801,idle,0
1569567802,idle,0
1569567803,idle,0
1569567804,idle,0
1569567805,idle,0
1569567806,idle,0
1569567807,idle,0
1569567808,idle,0
1569567809,idle,0
1569567810,idle,0
1569567811,idle,0
1569567812,idle,0
1569567813,idle,0
1569567814,idle,0
1569567815,idle,0
1569567816,idle,0
1569567817,idle,0
1569567818,idle,0
1569567819,idle,0
1569567820,idle,0
1569567821,idle,0
1569567822,idle,0
1569567823,idle,0
1569567824,idle,0
1569567825,idle,0
1569567826,idle,0
1569567827,idle,0
1569567828,idle,0
1569567829,idle,0
1569567830,idle,0
1569567831,idle,0
1569567832,idle,0
1569567833,idle,0
1569567834,idle,0
1569567835,idle,0
1569567836,idle,0
1569567837,idle,0
1569567838,idle,0
1569567839,idle,0
1569567840,idle,0
1569567841,idle,0
1569567842,idle,0
1569567843,idle,0
1569567844,idle,0
1569567845,idle,0
1569567846,idle,0
1569567847,idle,0
1569567848,idle,0
1569567849,idle,0
1569567850,idle,0
1569567851,idle,0
1569567852,idle,0
1569567853,idle,0
1569567854,idle,0
1569567855,idle,0
1569567856,idle,0
1569567857,idle,0
1569567858,idle,0
1569567859,idle,0
1569567860,idle,0
1569567861,idle,0
1569567862,idle,0
1569567863,idle,0
1569567864,idle,0
1569567865,idle,0
1569567866,idle,0
1569567867,idle,0
1569567868,idle,0
1569567869,idle,0
1569567870,idle,0
1569567871,idle,0
1569567872,idle,0
1569567873,idle,0
1569567874,idle,0
1569567875,idle,0
1569567876,idle,0
1569567877,idle,0
1569567878,idle,0
1569567879,idle,0
1569567880,idle,0
1569567881,idle,0
1569567882,idle,0
1569567883,idle,0
1569567884,idle,0
1569567885,idle,0
1569567886,idle,0
1569567887,idle,0
1569567888,idle,0
1569567889,idle,0
1569567890,idle,0
1569567891,idle,0
1569567892,idle,0
1569567893,idle,0
1569567894,idle,0
1569567895,idle,0
1569567896,idle,0
1569567897,idle,0
1569567898,idle,0
1569567899,idle,0
1569567900,idle,0
1569567901,idle,0
1569567902,idle,0
1569567903,idle,0
1569567904,idle,0
1569567905,idle,0
1569567906,idle,0
1569567907,idle,0
1569567908,idle,0
1569567909,idle,0
1569567910,idle,0
1569567911,idle,0
1569567912,idle,0
1569567913,idle,0
1569567914,idle,0
1569567915,idle,0
1569567916,idle,0
1569567917,idle,0
1569567918,idle,0
1569567919,idle,0
1569567920,idle,0
1569567921,idle,0
1569567922,idle,0
1569567923,idle,0
1569567924,idle,0
1569567925,idle,0
1569567926,idle,0
1569567927,idle,0
1569567928,idle,0
1569567929,idle,0
1569567930,idle,0
1569567931,idle,0
