1569567600,idle,0,0:00:00
1569567601,idle,0,0:00:01
1569567602,idle,0,0:00:02
1569567603,idle,0,0:00:03
1569567604,idle,0,0:00:04
1569567605,idle,0,0:00:05
1569567606,idle,0,0:00:06
1569567607,idle,0,0:00:07
1569567608,idle,0,0:00:08
1569567609,idle,0,0:00:09
1569567610,idle,0,0:00:10
1569567611,idle,0,0:00:11
1569567612,idle,0,0:00:12
1569567613,idle,0,0:00:13
1569567614,idle,0,0:00:14
1569567615,idle,0,0:00:15
1569567616,idle,0,0:00:16
1569567617,idle,0,0:00:17
1569567618,idle,0,0:00:18
1569567619,idle,0,0:00:19
1569567620,idle,0,0:00:20
1569567621,idle,0,0:00:21
1569567622,idle,0,0:00:22
1569567623,idle,0,0:00:23
1569567624,idle,0,0:00:24
1569567625,idle,0,0:00:25
1569567626,idle,0,0:00:26
1569567627,idle,0,0:00:27
1569567628,idle,0,0:00:28
1569567629,idle,0,0:00:29
1569567630,idle,0,0:00:30
1569567631,idle,0,0:00:31
1569567632,idle,0,0:00:32
1569567633,idle,0,0:00:33
1569567634,idle,0,0:00:34
1569567635,idle,0,0:00:35
1569567636,idle,0,0:00:36
1569567637,idle,0,0:00:37
1569567638,idle,0,0:00:38
1569567639,idle,0,0:00:39
1569567640,idle,0,0:00:40
1569567641,idle,0,0:00:41
1569567642,idle,0,0:00:42
1569567643,idle,0,0:00:43
1569567644,idle,0,0:00:44
1569567645,idle,0,0:00:45
1569567646,idle,0,0:00:46
1569567647,idle,0,0:00:47
1569567648,idle,0,0:00:48
1569567649,idle,0,0:00:49
1569567650,idle,0,0:00:50
1569567651,idle,0,0:00:51
1569567652,idle,0,0:00:52
1569567653,idle,0,0:00:53
1569567654,idle,0,0:00:54
1569567655,idle,0,0:00:55
1569567656,idle,0,0:00:56
1569567657,idle,0,0:00:57
1569567658,idle,0,0:00:58
1569567659,idle,0,0:00:59
1569567660,idle,0,0:01:00
1569567661,idle,0,0:01:01
1569567662,idle,0,0:01:02
1569567663,idle,0,0:01:03
1569567664,idle,0,0:01:04
1569567665,idle,0,0:01:05
1569567666,idle,0,0:01:06
1569567667,idle,0,0:01:07
1569567668,idle,0,0:01:08
1569567669,idle,0,0:01:09
1569567670,idle,0,0:01:10
1569567671,idle,0,0:01:11
1569567672,idle,0,0:01:12
1569567673,idle,0,0:01:13
1569567674,idle,0,0:01:14
1569567675,idle,0,0:01:15
1569567676,idle,0,0:01:16
1569567677,idle,0,0:01:17
1569567678,idle,0,0:01:18
1569567679,idle,0,0:01:19
1569567680,idle,0,0:01:20
1569567681,idle,0,0:01:21
1569567682,idle,0,0:01:22
1569567683,idle,0,0:01:23
1569567684,idle,0,0:01:24
1569567685,idle,0,0:01:25
1569567686,idle,0,0:01:26
1569567687,idle,0,0:01:27
1569567688,idle,0,0:01:28
1569567689,idle,0,0:01:29
1569567690,idle,0,0:01:30
1569567691,idle,0,0:01:31
1569567692,idle,0,0:01:32
1569567693,idle,0,0:01:33
1569567694,idle,0,0:01:34
1569567695,idle,0,0:01:35
1569567696,idle,0,0:01:36
1569567697,idle,0,0:01:37
1569567698,idle,0,0:01:38
1569567699,idle,0,0:01:39
1569567700,idle,0,0:01:40
1569567701,idle,0,0:01:41
1569567702,idle,0,0:01:42
1569567703,idle,0,0:01:43
1569567704,idle,0,0:01:44
1569567705,idle,0,0:01:45
1569567706,idle,0,0:01:46
1569567707,idle,0,0:01:47
1569567708,idle,0,0:01:48
1569567709,idle,0,0:01:49
1569567710,idle,0,0:01:50
1569567711,idle,0,0:01:51
1569567712,idle,0,0:01:52
1569567713,idle,0,0:01:53
1569567714,idle,0,0:01:54
1569567715,idle,0,0:01:55
1569567716,idle,0,0:01:56
1569567717,idle,0,0:01:57
1569567718,idle,0,0:01:58
1569567719,idle,0,0:01:59
1569567720,idle,0,0:02:00
1569567721,idle,0,0:02:01
1569567722,idle,0,0:02:02
1569567723,idle,0,0:02:03
1569567724,idle,0,0:02:04
1569567725,idle,0,0:02:05
1569567726,idle,0,0:02:06
1569567727,idle,0,0:02:07
1569567728,idle,0,0:02:08
1569567729,idle,0,0:02:09
1569567730,idle,0,0:02:10
1569567731,idle,0,0:02:11
1569567732,idle,0,0:02:12
1569567733,idle,0,0:02:13
1569567734,idle,0,0:02:14
1569567735,idle,0,0:02:15
1569567736,idle,0,0:02:16
1569567737,idle,0,0:02:17
1569567738,idle,0,0:02:18
1569567739,idle,0,0:02:19
1569567740,idle,0,0:02:20
1569567741,idle,0,0:02:21
1569567742,idle,0,0:02:22
1569567743,idle,0,0:02:23
1569567744,idle,0,0:02:24
1569567745,idle,0,0:02:25
1569567746,idle,0,0:02:26
1569567747,idle,0,0:02:27
1569567748,idle,0,0:02:28
1569567749,idle,0,0:02:29
1569567750,idle,0,0:02:30
1569567751,idle,0,0:02:31
1569567752,idle,0,0:02:32
1569567753,idle,0,0:02:33
1569567754,idle,0,0:02:34
1569567755,idle,0,0:02:35
1569567756,idle,0,0:02:36
1569567757,idle,0,0:02:37
1569567758,idle,0,0:02:38
1569567759,idle,0,0:02:39
1569567760,idle,0,0:02:40
1569567761,idle,0,0:02:41
1569567762,idle,0,0:02:42
1569567763,idle,0,0:02:43
1569567764,idle,0,0:02:44
1569567765,idle,0,0:02:45
1569567766,idle,0,0:02:46
1569567767,idle,0,0:02:47
1569567768,idle,0,0:02:48
1569567769,idle,0,0:02:49
1569567770,idle,0,0:02:50
1569567771,idle,0,0:02:51
1569567772,idle,0,0:02:52
1569567773,idle,0,0:02:53
1569567774,idle,0,0:02:54
1569567775,idle,0,0:02:55
1569567776,idle,0,0:02:56
1569567777,idle,0,0:02:57
1569567778,idle,0,0:02:58
1569567779,idle,0,0:02:59
1569567780,idle,0,0:03:00
1569567781,idle,0,0:03:01
1569567782,idle,0,0:03:02
1569567783,idle,0,0:03:03
1569567784,idle,0,0:03:04
1569567785,idle,0,0:03:05
1569567786,idle,0,0:03:06
1569567787,idle,0,0:03:07
1569567788,idle,0,0:03:08
1569567789,idle,0,0:03:09
1569567790,idle,0,0:03:10
1569567791,idle,0,0:03:11
1569567792,idle,0,0:03:12
1569567793,idle,0,0:03:13
1569567794,idle,0,0:03:14
1569567795,idle,0,0:03:15
1569567796,idle,0,0:03:16
1569567797,idle,0,0:03:17
1569567798,idle,0,0:03:18
1569567799,idle,0,0:03:19
1569567800,idle,0,0:03:20
1569567801,idle,0,0:03:21
1569567802,idle,0,0:03:22
1569567803,idle,0,0:03:23
1569567804,idle,0,0:03:24
1569567805,idle,0,0:03:25
1569567806,idle,0,0:03:26
1569567807,idle,0,0:03:27
1569567808,idle,0,0:03:28
1569567809,idle,0,0:03:29
1569567810,idle,0,0:03:30
1569567811,idle,0,0:03:31
1569567812,idle,0,0:03:32
1569567813,idle,0,0:03:33
1569567814,idle,0,0:03:34
1569567815,idle,0,0:03:35
1569567816,idle,0,0:03:36
1569567817,idle,0,0:03:37
1569567818,idle,0,0:03:38
1569567819,idle,0,0:03:39
1569567820,idle,0,0:03:40
1569567821,idle,0,0:03:41
1569567822,idle,0,0:03:42
1569567823,idle,0,0:03:43
1569567824,idle,0,0:03:44
1569567825,idle,0,0:03:45
1569567826,idle,0,0:03:46
1569567827,idle,0,0:03:47
1569567828,idle,0,0:03:48
1569567829,idle,0,0:03:49
1569567830,idle,0,0:03:50
1569567831,idle,0,0:03:51
1569567832,idle,0,0:03:52
1569567833,idle,0,0:03:53
1569567834,idle,0,0:03:54
1569567835,idle,0,0:03:55
1569567836,idle,0,0:03:56
1569567837,idle,0,0:03:57
1569567838,idle,0,0:03:58
1569567839,idle,0,0:03:59
1569567840,idle,0,0:04:00
1569567841,idle,0,0:04:01
1569567842,idle,0,0:04:02
1569567843,idle,0,0:04:03
1569567844,idle,0,0:04:04
1569567845,idle,0,0:04:05
1569567846,idle,0,0:04:06
1569567847,idle,0,0:04:07
1569567848,idle,0,0:04:08
1569567849,idle,0,0:04:09
1569567850,idle,0,0:04:10
1569567851,idle,0,0:04:11
1569567852,idle,0,0:04:12
1569567853,idle,0,0:04:13
1569567854,idle,0,0:04:14
1569567855,idle,0,0:04:15
1569567856,idle,0,0:04:16
1569567857,idle,0,0:04:17
1569567858,idle,0,0:04:18
1569567859,idle,0,0:04:19
1569567860,idle,0,0:04:20
1569567861,idle,0,0:04:21
1569567862,idle,0,0:04:22
1569567863,idle,0,0:04:23
1569567864,idle,0,0:04:24
1569567865,idle,0,0:04:25
1569567866,idle,0,0:04:26
1569567867,idle,0,0:04:27
1569567868,idle,0,0:04:28
1569567869,idle,0,0:04:29
1569567870,idle,0,0:04:30
1569567871,idle,0,0:04:31
1569567872,idle,0,0:04:32
1569567873,idle,0,0:04:33
1569567874,idle,0,0:04:34
1569567875,idle,0,0:04:35
1569567876,idle,0,0:04:36
1569567877,idle,0,0:04:37
1569567878,idle,0,0:04:38
1569567879,idle,0,0:04:39
1569567880,idle,0,0:04:40
1569567881,idle,0,0:04:41
1569567882,idle,0,0:04:42
1569567883,idle,0,0:04:43
1569567884,idle,0,0:04:44
1569567885,idle,0,0:04:45
1569567886,idle,0,0:04:46
1569567887,idle,0,0:04:47
1569567888,idle,0,0:04:48
1569567889,idle,0,0:04:49
1569567890,idle,0,0:04:50
1569567891,idle,0,0:04:51
1569567892,idle,0,0:04:52
1569567893,idle,0,0:04:53
1569567894,idle,0,0:04:54
1569567895,idle,0,0:04:55
1569567896,idle,0,0:04:56
1569567897,idle,0,0:04:57
1569567898,idle,0,0:04:58
1569567899,idle,0,0:04:59
1569567900,idle,0,0:05:00
1569567901,idle,0,0:05:01
1569567902,idle,0,0:05:02
1569567903,idle,0,0:05:03
1569567904,idle,0,0:05:04
1569567905,idle,0,0:05:05
1569567906,idle,0,0:05:06
1569567907,idle,0,0:05:07
1569567908,idle,0,0:05:08
1569567909,idle,0,0:05:09
1569567910,idle,0,0:05:10
1569567911,idle,0,0:05:11
1569567912,idle,0,0:05:12
1569567913,idle,0,0:05:13
1569567914,idle,0,0:05:14
1569567915,idle,0,0:05:15
1569567916,idle,0,0:05:16
1569567917,idle,0,0:05:17
1569567918,idle,0,0:05:18
1569567919,idle,0,0:05:19
1569567920,idle,0,0:05:20
1569567921,idle,0,0:05:21
1569567922,idle,0,0:05:22
1569567923,idle,0,0:05:23
1569567924,idle,0,0:05:24
1569567925,idle,0,0:05:25
1569567926,idle,0,0:05:26
1569567927,idle,0,0:05:27
1569567928,idle,0,0:05:28
1569567929,idle,0,0:05:29
1569567930,idle,0,0:05:30
1569567931,idle,0,0:05:31
1569567932,idle,0,0:05:32
1569567933,idle,0,0:05:33
1569567934,idle,0,0:05:34
1569567935,idle,0,0:05:35
1569567936,idle,0,0:05:36
1569567937,idle,0,0:05:37
1569567938,idle,0,0:05:38
1569567939,idle,0,0:05:39
1569567940,idle,0,0:05:40
1569567941,idle,0,0:05:41
1569567942,idle,0,0:05:42
1569567943,idle,0,0:05:43
1569567944,idle,0,0:05:44
1569567945,idle,0,0:05:45
1569567946,idle,0,0:05:46
1569567947,idle,0,0:05:47
1569567948,idle,0,0:05:48
1569567949,idle,0,0:05:49
1569567950,idle,0,0:05:50
1569567951,idle,0,0:05:51
1569567952,idle,0,0:05:52
1569567953,idle,0,0:05:53
1569567954,idle,0,0:05:54
1569567955,idle,0,0:05:55
1569567956,idle,0,0:05:56
1569567957,idle,0,0:05:57
1569567958,idle,0,0:05:58
1569567959,idle,0,0:05:59
1569567960,idle,0,0:06:00
1569567961,idle,0,0:06:01
1569567962,idle,0,0:06:02
1569567963,idle,0,0:06:03
1569567964,idle,0,0:06:04
1569567965,idle,0,0:06:05
1569567966,idle,0,0:06:06
1569567967,idle,0,0:06:07
1569567968,idle,0,0:06:08
1569567969,idle,0,0:06:09
1569567970,idle,0,0:06:10
1569567971,idle,0,0:06:11
1569567972,idle,0,0:06:12
1569567973,idle,0,0:06:13
1569567974,idle,0,0:06:14
1569567975,idle,0,0:06:15
1569567976,idle,0,0:06:16
1569567977,idle,0,0:06:17
1569567978,idle,0,0:06:18
1569567979,idle,0,0:06:19
1569567980,idle,0,0:06:20
1569567981,idle,0,0:06:21
1569567982,idle,0,0:06:22
1569567983,idle,0,0:06:23
1569567984,idle,0,0:06:24
1569567985,idle,0,0:06:25
1569567986,idle,0,0:06:26
1569567987,idle,0,0:06:27
1569567988,idle,0,0:06:28
1569567989,idle,0,0:06:29
1569567990,idle,0,0:06:30
1569567991,idle,0,0:06:31
1569567992,idle,0,0:06:32
1569567993,idle,0,0:06:33
1569567994,idle,0,0:06:34
1569567995,idle,0,0:06:35
1569567996,idle,0,0:06:36
1569567997,idle,0,0:06:37
1569567998,idle,0,0:06:38
1569567999,idle,0,0:06:39
1569568000,idle,0,0:06:40
1569568001,idle,0,0:06:41
1569568002,idle,0,0:06:42
1569568003,idle,0,0:06:43
1569568004,idle,0,0:06:44
1569568005,idle,0,0:06:45
1569568006,idle,0,0:06:46
1569568007,idle,0,0:06:47
1569568008,idle,0,0:06:48
1569568009,idle,0,0:06:49
1569568010,idle,0,0:06:50
1569568011,idle,0,0:06:51
1569568012,idle,0,0:06:52
1569568013,idle,0,0:06:53
1569568014,idle,0,0:06:54
1569568015,idle,0,0:06:55
1569568016,idle,0,0:06:56
1569568017,idle,0,0:06:57
1569568018,idle,0,0:06:58
1569568019,idle,0,0:06:59
1569568020,idle,0,0:07:00
1569568021,idle,0,0:07:01
1569568022,idle,0,0:07:02
1569568023,idle,0,0:07:03
1569568024,idle,0,0:07:04
1569568025,idle,0,0:07:05
1569568026,idle,0,0:07:06
1569568027,idle,0,0:07:07
1569568028,idle,0,0:07:08
1569568029,idle,0,0:07:09
1569568030,idle,0,0:07:10
1569568031,idle,0,0:07:11
1569568032,idle,0,0:07:12
1569568033,idle,0,0:07:13
1569568034,idle,0,0:07:14
1569568035,idle,0,0:07:15
1569568036,idle,0,0:07:16
1569568037,idle,0,0:07:17
1569568038,idle,0,0:07:18
1569568039,idle,0,0:07:19
1569568040,idle,0,0:07:20
1569568041,idle,0,0:07:21
1569568042,idle,0,0:07:22
1569568043,idle,0,0:07:23
1569568044,idle,0,0:07:24
1569568045,idle,0,0:07:25
1569568046,idle,0,0:07:26
1569568047,idle,0,0:07:27
1569568048,idle,0,0:07:28
1569568049,idle,0,0:07:29
1569568050,idle,0,0:07:30
1569568051,idle,0,0:07:31
1569568052,idle,0,0:07:32
1569568053,idle,0,0:07:33
1569568054,idle,0,0:07:34
1569568055,idle,0,0:07:35
1569568056,idle,0,0:07:36
1569568057,idle,0,0:07:37
1569568058,idle,0,0:07:38
1569568059,idle,0,0:07:39
1569568060,idle,0,0:07:40
1569568061,idle,0,0:07:41
1569568062,idle,0,0:07:42
1569568063,idle,0,0:07:43
1569568064,idle,0,0:07:44
1569568065,idle,0,0:07:45
1569568066,idle,0,0:07:46
1569568067,idle,0,0:07:47
1569568068,idle,0,0:07:48
1569568069,idle,0,0:07:49
1569568070,idle,0,0:07:50
1569568071,idle,0,0:07:51
1569568072,idle,0,0:07:52
1569568073,idle,0,0:07:53
1569568074,idle,0,0:07:54
1569568075,idle,0,0:07:55
1569568076,idle,0,0:07:56
1569568077,idle,0,0:07:57
1569568078,idle,0,0:07:58
1569568079,idle,0,0:07:59
1569568080,idle,0,0:08:00
1569568081,idle,0,0:08:01
1569568082,idle,0,0:08:02
1569568083,idle,0,0:08:03
1569568084,idle,0,0:08:04
1569568085,idle,0,0:08:05
1569568086,idle,0,0:08:06
1569568087,idle,0,0:08:07
1569568088,idle,0,0:08:08
1569568089,idle,0,0:08:09
1569568090,idle,0,0:08:10
1569568091,idle,0,0:08:11
1569568092,idle,0,0:08:12
1569568093,idle,0,0:08:13
1569568094,idle,0,0:08:14
1569568095,idle,0,0:08:15
